customer_id,acquisition_channel,customer_segment,recency_days,frequency,monetary,rfm_segment
6150,marketplace,New,136,3,4441.68,Developing
6159,referral,New,449,3,2388.05,Dormant
8138,marketplace,Regular,39,4,3124.98,Loyal
521,marketplace,New,458,4,6128.81,Dormant
1206,referral,VIP,423,3,3605.53,Dormant
7909,referral,New,233,9,6467.51,Developing
3672,referral,Regular,492,4,2118.32,Dormant
7981,referral,New,280,4,3643.18,Developing
1039,email,Regular,284,2,2957.59,Developing
6079,marketplace,New,578,1,967.80,Dormant
7229,organic_search,New,474,2,2032.26,Dormant
8536,referral,At Risk,206,3,2177.20,Developing
5705,paid_search,At Risk,391,4,2005.45,Dormant
9725,organic_search,Wholesale,79,6,5852.37,Loyal
8802,email,At Risk,543,3,1618.46,Dormant
9918,marketplace,Regular,112,3,3988.20,Loyal
6707,marketplace,New,247,2,358.34,Developing
9259,affiliate,New,83,4,2852.27,Loyal
3434,social_media,New,238,1,87.85,Developing
4648,direct,Regular,32,6,7066.68,Champions
5821,affiliate,New,154,6,3620.08,Developing
7740,organic_search,VIP,142,2,2612.25,Developing
3305,referral,VIP,221,6,3490.18,Developing
6873,marketplace,Regular,1094,1,359.27,Dormant
460,direct,At Risk,74,4,6586.70,Loyal
3785,marketplace,New,36,4,4909.02,Loyal
2733,social_media,Regular,24,5,1798.70,Champions
5817,organic_search,New,511,4,5820.22,Dormant
4721,organic_search,VIP,283,2,1974.60,Developing
6835,referral,Regular,710,5,4208.11,Dormant
920,affiliate,At Risk,512,4,4764.04,Dormant
6484,referral,New,14,6,4619.52,Champions
189,marketplace,Regular,56,3,2335.72,Loyal
4433,email,New,575,5,7866.72,Dormant
5823,marketplace,New,268,2,1217.13,Developing
41,organic_search,Regular,118,4,3189.22,Loyal
7919,referral,VIP,569,3,1226.65,Dormant
2467,email,New,691,3,3719.30,Dormant
2526,paid_search,New,964,1,2440.00,Dormant
2065,social_media,Regular,105,3,1496.28,Loyal
3112,referral,New,259,6,3945.87,Developing
3631,email,At Risk,826,3,5153.15,Dormant
8826,paid_search,Regular,109,7,11748.71,Loyal
1619,affiliate,VIP,14,2,3848.74,Developing
7207,social_media,Regular,237,4,5476.02,Developing
3075,social_media,New,364,6,7032.50,Developing
2494,marketplace,Regular,7,8,7447.40,Champions
9041,paid_search,New,237,5,4811.48,Developing
6314,referral,Regular,1,5,5222.43,Champions
3944,marketplace,Regular,343,4,2835.72,Developing
2511,referral,Regular,261,2,3705.49,Developing
1307,social_media,Regular,51,7,5674.04,Champions
8114,social_media,New,242,3,2371.41,Developing
1170,paid_search,Regular,166,5,2824.74,Developing
2594,direct,Regular,28,7,7425.41,Champions
4687,direct,Regular,69,4,2978.64,Loyal
4438,paid_search,At Risk,57,3,2565.21,Loyal
2376,affiliate,At Risk,35,3,1367.91,Loyal
1972,email,New,728,1,923.12,Dormant
3432,affiliate,New,2,7,7980.62,Champions
892,affiliate,At Risk,276,6,4837.29,Developing
68,social_media,Wholesale,183,7,5199.96,Developing
5885,referral,New,466,2,392.94,Dormant
3438,affiliate,New,337,2,1628.97,Developing
3701,email,At Risk,228,5,6647.70,Developing
5429,affiliate,New,296,9,12262.13,Developing
6440,email,Regular,489,3,3361.64,Dormant
9455,paid_search,VIP,138,3,1462.20,Developing
1860,direct,VIP,236,4,6442.58,Developing
5090,email,New,395,5,5206.65,Dormant
1695,organic_search,Regular,27,8,8911.56,Champions
3344,social_media,New,363,4,1908.75,Developing
5368,organic_search,New,95,4,5233.85,Loyal
7096,marketplace,New,201,3,1344.81,Developing
2755,direct,Regular,138,5,6687.91,Developing
5907,marketplace,Regular,33,4,5021.86,Loyal
6962,email,At Risk,233,4,3851.62,Developing
4162,referral,New,190,5,6971.88,Developing
5276,email,Regular,524,4,2806.40,Dormant
5354,marketplace,Regular,515,4,7439.94,Dormant
6644,marketplace,Regular,214,7,6297.86,Developing
5164,paid_search,New,115,5,2947.82,Loyal
9379,affiliate,New,234,4,2976.61,Developing
4313,direct,VIP,56,2,1658.43,Developing
8472,direct,Regular,505,1,244.50,Dormant
3234,marketplace,At Risk,139,5,1846.51,Developing
1261,organic_search,New,36,5,5712.27,Champions
3043,social_media,New,141,6,2994.54,Developing
8281,email,New,56,6,9597.65,Champions
850,email,New,144,4,6827.49,Developing
4573,paid_search,Regular,390,1,2307.47,Dormant
1506,social_media,At Risk,127,7,3750.19,Developing
1483,affiliate,Regular,5,3,2972.22,Loyal
5096,referral,Regular,132,3,3302.39,Developing
8861,social_media,VIP,423,1,1308.18,Dormant
20,paid_search,New,225,5,7881.46,Developing
6606,email,New,35,2,1395.06,Developing
7895,referral,New,722,2,2741.66,Dormant
2872,email,Regular,69,5,7742.29,Loyal
7474,email,New,327,4,5503.58,Developing
9812,email,New,72,4,4482.83,Loyal
5326,referral,New,997,2,591.97,Dormant
8951,paid_search,Regular,44,5,10350.18,Champions
4493,affiliate,At Risk,65,8,6302.41,Loyal
6927,social_media,New,257,1,1468.08,Developing
6039,affiliate,New,178,3,2444.87,Developing
8110,marketplace,Regular,150,6,4450.82,Developing
6072,marketplace,Regular,167,1,154.25,Developing
1495,referral,Regular,21,5,4638.06,Champions
8268,social_media,Regular,18,4,3351.33,Loyal
9508,referral,New,903,1,114.97,Dormant
1669,organic_search,Regular,239,4,3672.23,Developing
1559,affiliate,Regular,299,3,1333.37,Developing
5441,marketplace,Regular,137,2,2904.30,Developing
7901,email,Regular,701,5,3658.94,Dormant
4265,email,At Risk,169,2,1168.55,Developing
9592,social_media,New,463,2,1928.50,Dormant
1547,organic_search,New,213,4,2405.41,Developing
8216,social_media,New,217,6,2377.18,Developing
1422,email,Wholesale,155,4,4744.47,Developing
9563,organic_search,New,198,6,8159.18,Developing
1656,marketplace,Regular,60,6,9364.29,Champions
93,referral,New,309,2,1564.63,Developing
4092,organic_search,New,57,4,6107.88,Loyal
6496,referral,Regular,104,1,1371.53,Developing
2668,direct,Regular,63,4,8672.41,Loyal
4881,organic_search,Regular,43,3,3476.62,Loyal
625,referral,At Risk,156,5,6458.42,Developing
2710,direct,Regular,440,3,3578.50,Dormant
9129,marketplace,Regular,40,4,5710.22,Loyal
5609,email,New,445,3,4618.82,Dormant
1300,affiliate,At Risk,12,4,4026.11,Loyal
3908,social_media,Wholesale,143,4,1926.67,Developing
604,paid_search,Regular,632,2,445.15,Dormant
3735,social_media,Regular,241,1,41.83,Developing
143,social_media,VIP,179,4,3083.90,Developing
8950,direct,At Risk,12,6,4390.60,Champions
1047,marketplace,At Risk,243,2,515.88,Developing
1603,paid_search,VIP,360,7,11115.86,Developing
9593,direct,New,311,2,1143.95,Developing
2886,paid_search,VIP,195,4,3600.37,Developing
5895,email,Wholesale,71,4,3913.85,Loyal
3370,paid_search,VIP,194,4,901.56,Developing
2070,marketplace,Regular,71,2,408.70,Developing
887,affiliate,Regular,52,7,8967.40,Champions
2730,direct,Regular,96,3,1484.75,Loyal
8589,direct,Regular,33,6,4744.52,Champions
9325,social_media,At Risk,46,2,1568.12,Developing
8352,marketplace,New,284,4,1720.56,Developing
1803,affiliate,VIP,175,5,5879.24,Developing
2804,organic_search,Wholesale,351,3,6188.00,Developing
8898,affiliate,Regular,682,1,1396.17,Dormant
490,email,Wholesale,24,4,7194.37,Loyal
4829,organic_search,Regular,665,3,2863.50,Dormant
3127,direct,Regular,209,6,9106.30,Developing
9068,referral,New,110,5,5234.71,Loyal
1370,social_media,New,68,5,4837.86,Loyal
3274,affiliate,New,277,5,4936.25,Developing
1849,affiliate,Regular,262,7,3147.10,Developing
9415,social_media,At Risk,100,2,1551.34,Developing
9254,marketplace,VIP,389,4,2078.72,Dormant
6712,referral,Regular,208,3,3621.25,Developing
6943,social_media,Regular,272,3,1157.27,Developing
7780,paid_search,New,444,4,1750.91,Dormant
1188,paid_search,Regular,540,5,4492.89,Dormant
342,direct,New,197,2,2677.73,Developing
3025,direct,At Risk,26,6,3735.97,Champions
3959,email,New,113,5,3803.54,Loyal
2274,organic_search,Regular,62,4,3297.73,Loyal
8804,paid_search,Regular,46,1,1263.60,Developing
8754,paid_search,At Risk,113,7,9436.84,Loyal
7739,paid_search,VIP,980,1,577.56,Dormant
8099,referral,Regular,14,3,3976.24,Loyal
7537,marketplace,New,274,4,1076.34,Developing
3841,referral,New,329,3,648.84,Developing
1737,marketplace,New,57,4,7233.10,Loyal
1905,direct,New,4,3,1043.61,Loyal
6342,paid_search,New,196,4,5457.98,Developing
981,paid_search,New,67,5,10369.59,Loyal
3423,social_media,New,46,4,7325.46,Loyal
6374,marketplace,New,338,4,3594.48,Developing
2956,marketplace,Regular,313,2,1331.42,Developing
6479,organic_search,Regular,373,3,2342.52,Dormant
2542,direct,New,495,3,3920.61,Dormant
1900,organic_search,Regular,242,6,7359.94,Developing
8944,marketplace,Regular,37,3,2103.03,Loyal
5530,referral,New,31,5,8194.33,Champions
4660,paid_search,Regular,69,2,2634.17,Developing
4468,email,VIP,53,5,4460.41,Champions
6879,referral,At Risk,60,5,4956.12,Champions
5106,referral,Wholesale,92,4,2340.81,Loyal
7597,affiliate,VIP,112,5,8639.72,Loyal
9076,referral,At Risk,7,5,6303.98,Champions
2619,email,Wholesale,326,3,3245.93,Developing
9597,direct,Regular,26,4,3383.00,Loyal
6075,referral,At Risk,64,4,3586.95,Loyal
3655,direct,New,21,6,6460.73,Champions
2237,social_media,At Risk,193,7,3917.32,Developing
2660,marketplace,Wholesale,331,1,1144.62,Developing
4071,referral,Regular,173,3,2137.48,Developing
4349,direct,At Risk,629,2,5830.63,Dormant
3426,organic_search,New,727,4,5846.90,Dormant
5318,direct,VIP,91,2,2416.47,Developing
7324,referral,Wholesale,147,3,3125.57,Developing
4894,affiliate,Regular,103,6,9345.62,Loyal
9854,referral,Regular,2,3,2044.17,Loyal
2167,affiliate,VIP,440,5,3784.27,Dormant
3602,affiliate,New,394,3,3635.24,Dormant
316,email,VIP,172,5,5554.29,Developing
6637,email,New,164,6,6026.69,Developing
6722,organic_search,Regular,417,1,2239.82,Dormant
36,direct,Regular,242,4,1211.81,Developing
9394,marketplace,New,70,8,8681.35,Loyal
4784,referral,Regular,717,1,527.57,Dormant
4381,email,New,567,2,2879.24,Dormant
5442,social_media,Regular,42,3,2723.26,Loyal
4243,paid_search,New,218,10,14017.30,Developing
772,affiliate,Wholesale,239,2,342.72,Developing
9101,social_media,Regular,318,3,2833.68,Developing
3896,affiliate,New,103,5,5912.09,Loyal
6802,direct,New,30,5,1717.81,Champions
6925,social_media,Regular,109,6,7164.70,Loyal
8783,referral,At Risk,144,3,2573.34,Developing
9566,direct,Regular,14,4,3387.23,Loyal
413,affiliate,VIP,82,5,4494.17,Loyal
8660,paid_search,VIP,49,2,1361.07,Developing
1678,email,New,41,6,5670.46,Champions
2293,social_media,New,581,4,6451.24,Dormant
2990,organic_search,New,241,4,6544.58,Developing
3771,email,Wholesale,126,6,3593.68,Developing
8630,affiliate,VIP,55,6,2596.03,Champions
2796,referral,Regular,949,1,967.58,Dormant
2459,email,VIP,177,2,3244.44,Developing
4070,social_media,Regular,909,2,1373.74,Dormant
6624,paid_search,New,199,4,2972.18,Developing
7512,direct,Regular,282,5,5028.69,Developing
494,paid_search,Wholesale,75,4,5564.45,Loyal
6547,affiliate,New,117,5,7116.98,Loyal
6056,organic_search,Regular,146,2,2887.07,Developing
9236,organic_search,VIP,98,5,5111.80,Loyal
775,affiliate,Regular,269,4,6114.55,Developing
2844,email,New,7,5,3678.30,Champions
6595,organic_search,Regular,54,3,4941.30,Loyal
5373,referral,New,83,5,4475.57,Loyal
4485,email,New,191,5,6075.90,Developing
6069,affiliate,VIP,270,3,3015.27,Developing
1864,email,New,281,8,7775.70,Developing
6554,referral,New,185,2,2516.22,Developing
2198,referral,Regular,677,3,3141.25,Dormant
5519,direct,Wholesale,94,4,1613.64,Loyal
6933,email,Regular,12,5,3054.92,Champions
1217,organic_search,New,92,5,5580.61,Loyal
7703,email,Regular,803,5,6575.26,Dormant
7651,direct,Regular,499,2,1099.85,Dormant
8364,affiliate,New,107,4,3721.11,Loyal
3027,referral,At Risk,89,3,1819.97,Loyal
8146,marketplace,At Risk,288,5,7503.19,Developing
2094,email,New,898,2,2469.32,Dormant
7227,organic_search,At Risk,427,5,3885.66,Dormant
9420,referral,New,428,4,4645.65,Dormant
23,paid_search,Regular,458,2,1703.23,Dormant
5953,affiliate,At Risk,426,6,6525.69,Dormant
2164,direct,New,452,5,2350.38,Dormant
3261,social_media,New,319,2,1980.94,Developing
6130,direct,VIP,826,2,1444.16,Dormant
9475,paid_search,At Risk,9,7,11234.82,Champions
1721,organic_search,Regular,92,5,3563.71,Loyal
5567,paid_search,Regular,865,3,2534.13,Dormant
4192,social_media,Regular,101,3,1015.60,Loyal
9355,marketplace,At Risk,60,3,2169.73,Loyal
6214,referral,Regular,130,6,4713.89,Developing
4426,organic_search,Regular,339,3,2367.09,Developing
8697,organic_search,Regular,192,6,8812.35,Developing
5284,direct,New,339,2,3278.35,Developing
6286,email,At Risk,95,3,2283.11,Loyal
6945,direct,Wholesale,271,3,1279.72,Developing
8014,referral,Regular,356,5,4472.72,Developing
8606,direct,Regular,163,2,2640.80,Developing
3148,referral,Regular,168,3,2026.14,Developing
2539,direct,At Risk,574,7,5119.17,Dormant
171,paid_search,Regular,11,5,4909.71,Champions
7309,referral,New,519,6,4112.94,Dormant
8081,email,Regular,3,4,3508.92,Loyal
9471,direct,Regular,128,4,4312.71,Developing
8925,email,Regular,70,7,9684.25,Loyal
552,affiliate,Regular,123,4,3452.96,Developing
7822,social_media,Regular,795,1,248.65,Dormant
1157,direct,Regular,223,5,5862.03,Developing
2768,paid_search,New,333,2,375.67,Developing
5372,marketplace,New,35,6,8320.57,Champions
2925,direct,At Risk,54,6,8044.19,Champions
6860,email,New,123,4,5867.47,Developing
3272,direct,Regular,157,3,3711.60,Developing
7302,direct,Regular,132,8,11194.41,Developing
3941,referral,At Risk,111,3,5126.52,Loyal
5205,paid_search,New,22,2,868.25,Developing
6313,marketplace,Regular,71,2,843.92,Developing
9963,paid_search,Regular,21,8,9071.73,Champions
7121,affiliate,At Risk,52,4,2951.58,Loyal
4700,affiliate,New,168,4,2644.39,Developing
6584,paid_search,New,309,3,1704.15,Developing
8348,email,VIP,22,5,4923.42,Champions
9399,direct,At Risk,106,5,6324.17,Loyal
6573,email,Regular,524,2,2572.17,Dormant
9661,paid_search,New,1,8,10464.80,Champions
1918,email,New,85,5,5598.61,Loyal
1931,social_media,Regular,286,3,4090.21,Developing
7061,paid_search,Wholesale,44,3,2688.76,Loyal
3251,email,Wholesale,54,4,1361.03,Loyal
4681,social_media,New,598,4,2975.51,Dormant
5193,organic_search,Regular,696,2,2608.38,Dormant
7268,paid_search,Regular,364,2,2435.22,Developing
1574,organic_search,Regular,118,4,5740.06,Loyal
1890,email,New,382,2,2658.32,Dormant
2924,email,Regular,438,4,2344.53,Dormant
641,affiliate,Wholesale,461,4,4922.52,Dormant
2206,email,Regular,189,4,3558.53,Developing
1604,paid_search,Regular,272,5,2707.28,Developing
6998,direct,Regular,956,2,2253.60,Dormant
9734,social_media,Regular,370,4,4490.41,Dormant
1278,organic_search,New,613,3,5498.83,Dormant
3048,organic_search,New,236,4,2123.18,Developing
2377,marketplace,At Risk,411,4,1684.75,Dormant
8059,affiliate,VIP,479,2,1037.36,Dormant
6340,affiliate,Regular,111,4,5667.68,Loyal
1980,email,Regular,139,4,3123.03,Developing
8906,email,Regular,141,3,4277.55,Developing
9269,paid_search,New,623,2,2253.83,Dormant
7820,referral,New,344,4,3879.65,Developing
304,paid_search,New,41,4,9318.01,Loyal
3680,email,New,37,3,3547.87,Loyal
6020,marketplace,VIP,110,6,5330.30,Loyal
1411,organic_search,Regular,167,2,1559.51,Developing
6858,affiliate,Regular,69,3,1520.72,Loyal
211,affiliate,New,413,6,7977.00,Dormant
6058,social_media,New,147,5,2406.46,Developing
9432,email,At Risk,90,5,3587.65,Loyal
8106,social_media,At Risk,167,3,931.72,Developing
9517,referral,New,361,3,2459.42,Developing
5857,social_media,Regular,135,4,2897.40,Developing
3684,social_media,New,241,4,3194.39,Developing
7531,direct,New,42,5,4658.72,Champions
5949,referral,At Risk,37,5,5757.67,Champions
4490,direct,Regular,66,8,7831.28,Loyal
3574,email,Regular,204,3,2728.88,Developing
2541,marketplace,Wholesale,225,4,1761.53,Developing
7588,paid_search,New,967,1,1606.27,Dormant
7625,paid_search,Regular,231,2,2031.33,Developing
9638,paid_search,New,1,4,2160.43,Loyal
4578,direct,New,137,5,7244.15,Developing
6751,email,VIP,264,2,2337.25,Developing
6866,referral,New,102,6,8880.60,Loyal
7714,email,Wholesale,169,2,4033.78,Developing
1749,social_media,New,292,3,4377.53,Developing
4052,marketplace,Regular,214,6,7676.79,Developing
103,direct,Regular,100,4,3949.37,Loyal
4634,direct,Regular,16,5,6097.57,Champions
9994,social_media,Regular,7,3,2010.61,Loyal
3406,direct,Regular,397,5,4757.89,Dormant
445,email,Wholesale,164,4,4595.93,Developing
7293,affiliate,Regular,1021,1,1384.55,Dormant
3035,email,At Risk,409,1,1388.10,Dormant
366,affiliate,Regular,13,6,4169.09,Champions
6582,referral,New,119,3,1877.94,Loyal
8985,direct,Regular,229,3,1840.20,Developing
4800,marketplace,New,220,3,4336.42,Developing
4583,organic_search,At Risk,330,5,3060.18,Developing
6570,organic_search,New,25,5,7179.59,Champions
3102,marketplace,At Risk,318,4,3488.01,Developing
7182,direct,Regular,27,3,7766.96,Loyal
3123,organic_search,Wholesale,550,3,3043.35,Dormant
2199,organic_search,New,164,6,5888.44,Developing
4592,direct,New,156,3,3008.36,Developing
4294,affiliate,Regular,210,2,2373.30,Developing
9425,marketplace,Regular,589,1,385.10,Dormant
5246,organic_search,Regular,522,2,3361.29,Dormant
4096,social_media,At Risk,48,5,8435.11,Champions
7800,social_media,VIP,2,5,8322.43,Champions
5382,email,New,170,3,988.17,Developing
9477,referral,New,133,6,5522.19,Developing
5769,email,New,32,5,3525.74,Champions
153,affiliate,New,781,1,997.28,Dormant
1449,email,New,392,2,2280.56,Dormant
161,referral,Regular,90,5,1673.41,Loyal
7260,email,Regular,2,4,3476.69,Loyal
6571,marketplace,At Risk,102,5,5186.45,Loyal
7754,marketplace,New,232,6,2833.57,Developing
4946,paid_search,Regular,378,3,925.14,Dormant
5140,paid_search,Regular,104,4,2479.01,Loyal
5550,email,New,83,9,7882.52,Loyal
6185,social_media,At Risk,97,7,4102.24,Loyal
6403,organic_search,VIP,634,4,2828.12,Dormant
4744,marketplace,VIP,420,3,2332.09,Dormant
8195,organic_search,Regular,4,3,863.88,Loyal
5638,referral,New,252,2,2876.07,Developing
1088,organic_search,Regular,41,2,2383.52,Developing
795,affiliate,Regular,111,4,4861.08,Loyal
6171,direct,Regular,47,4,4803.36,Loyal
7643,marketplace,Regular,288,5,6808.91,Developing
6223,social_media,Regular,265,2,6316.90,Developing
4633,paid_search,Regular,25,4,5237.44,Loyal
9696,social_media,New,323,3,1828.52,Developing
8677,marketplace,New,55,3,4425.01,Loyal
5651,marketplace,Regular,370,4,5402.76,Dormant
7326,direct,At Risk,392,2,3478.89,Dormant
5971,email,Regular,362,3,3021.86,Developing
4359,direct,VIP,73,4,3476.67,Loyal
7879,referral,At Risk,247,4,2843.35,Developing
6406,affiliate,At Risk,52,7,7883.80,Champions
309,marketplace,Regular,1030,1,1377.50,Dormant
2396,social_media,Regular,268,3,4891.31,Developing
387,paid_search,Regular,337,5,8750.46,Developing
1151,marketplace,Regular,187,4,1841.86,Developing
5258,paid_search,Regular,180,2,1577.45,Developing
431,social_media,Regular,203,3,2960.89,Developing
4777,social_media,Regular,481,3,3024.05,Dormant
1959,social_media,New,266,6,3741.52,Developing
367,affiliate,Regular,128,3,3871.09,Developing
8148,email,Regular,32,5,4435.14,Champions
7502,email,Regular,26,7,7581.18,Champions
4497,direct,Regular,107,3,1416.47,Loyal
3322,affiliate,Regular,155,6,4405.16,Developing
6296,paid_search,At Risk,41,6,9292.13,Champions
1193,organic_search,New,99,7,7513.73,Loyal
1947,organic_search,Regular,435,2,701.33,Dormant
6892,referral,At Risk,43,7,3367.64,Champions
8549,referral,New,5,5,6767.81,Champions
801,paid_search,At Risk,239,6,4573.63,Developing
2581,organic_search,New,33,5,2561.61,Champions
5198,social_media,New,44,6,5758.68,Champions
7729,email,New,67,5,5286.62,Loyal
3141,affiliate,New,29,3,1006.86,Loyal
2544,paid_search,New,643,2,1889.15,Dormant
1644,organic_search,New,90,6,7897.53,Loyal
2976,organic_search,New,656,1,270.12,Dormant
6224,paid_search,New,148,7,5598.32,Developing
1331,referral,Regular,6,3,3088.79,Loyal
4888,affiliate,New,246,4,4304.85,Developing
7357,marketplace,Wholesale,29,3,1967.62,Loyal
5957,direct,New,8,5,6604.38,Champions
3135,referral,Regular,337,2,1206.46,Developing
1895,organic_search,New,412,2,2179.36,Dormant
4594,marketplace,At Risk,298,7,5544.69,Developing
9851,referral,VIP,626,3,4705.77,Dormant
4851,marketplace,New,21,4,1942.20,Loyal
522,marketplace,At Risk,513,2,791.29,Dormant
7710,marketplace,New,60,7,7968.34,Champions
7757,organic_search,Regular,81,5,8297.05,Loyal
8354,referral,New,169,8,8653.18,Developing
9623,direct,Regular,749,2,950.89,Dormant
6724,referral,Regular,389,6,6651.16,Dormant
3557,social_media,Regular,61,4,4093.98,Loyal
9968,email,At Risk,108,3,3540.48,Loyal
2437,paid_search,New,544,3,4824.03,Dormant
3782,affiliate,New,238,4,4367.19,Developing
3134,direct,Regular,549,5,3184.95,Dormant
5648,affiliate,Regular,92,6,6415.60,Loyal
6115,affiliate,Regular,70,2,1046.48,Developing
8031,social_media,New,31,2,3075.48,Developing
7590,referral,New,600,4,4016.10,Dormant
8012,paid_search,Regular,85,6,7749.39,Loyal
1153,marketplace,Regular,393,3,4756.67,Dormant
3270,social_media,At Risk,47,8,6975.33,Champions
9671,email,New,1,5,3495.06,Champions
2287,organic_search,Regular,483,4,3033.62,Dormant
4596,affiliate,New,283,4,5118.77,Developing
9485,email,Wholesale,396,4,1120.70,Dormant
6415,direct,New,128,3,9042.05,Developing
6735,affiliate,VIP,462,1,158.09,Dormant
1628,email,Regular,328,5,6707.23,Developing
3327,email,At Risk,242,3,1838.45,Developing
9931,affiliate,New,114,4,2932.55,Loyal
7692,marketplace,New,115,5,4812.62,Loyal
8035,referral,Regular,26,3,3853.37,Loyal
4021,social_media,Regular,204,4,4439.48,Developing
3761,paid_search,New,969,1,16.78,Dormant
1271,affiliate,New,565,2,3958.86,Dormant
3348,organic_search,New,203,8,5769.26,Developing
5418,direct,VIP,150,4,2237.38,Developing
276,referral,New,224,8,9669.24,Developing
8313,direct,Regular,15,2,984.63,Developing
9753,affiliate,New,57,7,8667.65,Champions
6826,affiliate,Regular,633,2,586.25,Dormant
5601,direct,Regular,246,6,5022.40,Developing
1751,direct,Regular,204,6,5704.55,Developing
2310,direct,At Risk,66,5,5251.24,Loyal
3940,referral,At Risk,518,1,3913.72,Dormant
4949,affiliate,Regular,452,4,2837.94,Dormant
5291,email,Regular,272,5,3375.07,Developing
184,affiliate,New,4,3,3239.27,Loyal
349,email,New,156,4,5731.61,Developing
6460,organic_search,Regular,40,4,5178.08,Loyal
790,marketplace,New,153,1,2861.03,Developing
4992,marketplace,New,255,5,3747.40,Developing
4068,referral,New,182,6,5098.11,Developing
5082,social_media,Regular,722,2,2114.68,Dormant
1775,direct,Regular,167,5,7481.78,Developing
5481,paid_search,At Risk,639,3,2976.18,Dormant
8545,email,VIP,32,3,2072.37,Loyal
4771,social_media,Wholesale,62,8,9207.18,Loyal
5459,referral,Regular,410,3,1708.34,Dormant
9171,organic_search,Regular,37,5,4616.73,Champions
4577,email,Regular,590,1,624.39,Dormant
3652,marketplace,New,783,5,1516.97,Dormant
3381,email,Regular,257,3,2049.95,Developing
5251,email,Regular,163,4,5924.63,Developing
6061,organic_search,Regular,53,3,3761.37,Loyal
7925,email,New,171,6,4964.04,Developing
507,social_media,New,133,2,1573.28,Developing
9353,email,Regular,101,2,1698.56,Developing
2699,email,Regular,37,5,6548.48,Champions
1584,email,Regular,311,3,2685.28,Developing
3460,paid_search,Regular,139,3,4173.05,Developing
8312,referral,New,101,6,6377.15,Loyal
2306,marketplace,Regular,136,3,2711.93,Developing
2857,referral,At Risk,59,3,3469.59,Loyal
7156,referral,At Risk,414,2,7047.54,Dormant
4974,paid_search,Regular,204,5,4143.69,Developing
4824,organic_search,New,179,5,4421.53,Developing
1043,marketplace,New,230,4,2895.11,Developing
7257,marketplace,New,547,2,3176.17,Dormant
196,affiliate,Regular,243,2,3485.07,Developing
8353,social_media,Regular,170,5,3985.43,Developing
3252,social_media,At Risk,111,2,788.86,Developing
2365,affiliate,Regular,200,6,4940.78,Developing
5877,paid_search,Regular,191,2,1645.58,Developing
6322,referral,Regular,136,2,2061.16,Developing
4803,email,Wholesale,5,8,7388.81,Champions
6086,social_media,Regular,509,5,6283.89,Dormant
4715,organic_search,Regular,171,5,3654.79,Developing
9730,direct,At Risk,421,3,4644.02,Dormant
212,paid_search,Regular,338,6,4668.10,Developing
1050,referral,New,449,2,2340.73,Dormant
3189,organic_search,At Risk,389,4,3755.58,Dormant
6556,direct,VIP,320,4,4318.44,Developing
7382,social_media,Regular,343,5,5338.13,Developing
991,referral,At Risk,211,5,1857.31,Developing
9227,email,New,598,3,4682.27,Dormant
1185,email,Regular,130,3,3743.71,Developing
9964,affiliate,Regular,394,4,6756.31,Dormant
1642,email,New,965,1,474.75,Dormant
7797,marketplace,Regular,200,8,13263.20,Developing
8922,direct,Regular,164,2,1811.85,Developing
9047,marketplace,Wholesale,809,2,1010.64,Dormant
3084,organic_search,Wholesale,232,6,3261.22,Developing
2842,referral,New,152,4,2913.67,Developing
8261,email,Wholesale,715,2,1130.10,Dormant
9852,social_media,Regular,217,6,7940.30,Developing
5406,marketplace,At Risk,79,3,1575.38,Loyal
8131,referral,Regular,823,1,471.58,Dormant
9939,organic_search,VIP,13,2,1320.89,Developing
2181,affiliate,New,96,3,2182.00,Loyal
481,affiliate,New,189,2,1397.43,Developing
5710,referral,At Risk,301,1,2620.02,Developing
3157,paid_search,Wholesale,181,4,4339.96,Developing
7166,referral,New,524,5,4106.43,Dormant
376,paid_search,Regular,140,3,2677.01,Developing
4440,direct,Wholesale,79,5,10410.78,Loyal
5750,email,Regular,15,4,3640.68,Loyal
30,paid_search,At Risk,429,3,3909.44,Dormant
3674,affiliate,Regular,462,2,3879.20,Dormant
9845,direct,Wholesale,177,2,2942.91,Developing
7050,affiliate,Regular,113,2,1306.99,Developing
5806,organic_search,VIP,211,5,6981.80,Developing
4132,email,Regular,18,3,3716.78,Loyal
8401,paid_search,Regular,165,4,3474.43,Developing
4031,affiliate,New,67,3,1943.73,Loyal
2009,email,Regular,265,3,4027.26,Developing
5283,email,VIP,50,4,4209.92,Loyal
7599,affiliate,Wholesale,63,2,2620.88,Developing
5308,direct,Wholesale,1,5,5003.06,Champions
8350,social_media,New,188,5,5540.18,Developing
6833,paid_search,New,94,5,5311.28,Loyal
2757,marketplace,New,366,3,4632.14,Dormant
9382,social_media,Regular,146,10,5059.99,Developing
1744,email,New,61,3,701.67,Loyal
1477,email,New,120,3,3573.14,Loyal
3613,direct,Regular,512,3,3458.95,Dormant
7332,social_media,New,343,2,2999.02,Developing
1730,email,Regular,309,4,3723.14,Developing
7665,organic_search,Wholesale,144,3,4434.87,Developing
5785,paid_search,New,103,4,1691.71,Loyal
1539,organic_search,Regular,399,2,3365.71,Dormant
8375,affiliate,Regular,82,5,4275.85,Loyal
1356,social_media,Regular,391,2,1531.80,Dormant
2625,marketplace,New,58,3,2062.32,Loyal
8817,referral,Regular,225,3,2557.20,Developing
