payment_id,order_id,payment_method,payment_status,amount,payment_datetime
48114,48114,gift_card,paid,646.68,2023-12-12 07:03:43
48115,48115,apple_pay,paid,288.97,2025-05-05 07:56:11
48116,48116,credit_card,paid,1505.54,2025-11-28 00:59:03
48117,48117,google_pay,paid,289.34,2025-08-18 20:09:39
48118,48118,apple_pay,paid,3856.28,2024-11-09 15:16:38
48119,48119,paypal,paid,68.64,2024-05-08 21:43:16
48120,48120,credit_card,paid,1214.50,2023-03-23 17:14:31
48121,48121,gift_card,paid,368.88,2025-04-22 20:47:53
48122,48122,bank_transfer,paid,131.67,2024-03-07 15:21:34
48123,48123,credit_card,paid,1312.86,2023-10-14 19:06:17
48124,48124,paypal,paid,1376.37,2023-04-18 11:07:58
48125,48125,apple_pay,paid,731.07,2024-10-31 21:35:22
48126,48126,gift_card,authorized,1515.62,2023-02-24 14:52:23
48127,48127,google_pay,paid,1485.86,2025-01-29 13:59:59
48128,48128,bank_transfer,paid,705.56,2025-02-11 06:07:38
48129,48129,google_pay,paid,209.06,2024-08-16 00:37:05
48130,48130,gift_card,paid,3061.01,2025-11-23 02:18:30
48131,48131,credit_card,paid,144.37,2023-07-23 05:57:36
48132,48132,google_pay,paid,70.51,2025-03-21 10:27:31
48133,48133,bank_transfer,paid,225.65,2025-05-10 17:13:22
48134,48134,paypal,paid,558.63,2023-12-24 03:02:32
48135,48135,google_pay,paid,2232.16,2024-04-22 22:05:47
48136,48136,credit_card,paid,250.15,2023-07-27 14:53:12
48137,48137,apple_pay,paid,910.88,2024-08-26 10:00:29
48138,48138,paypal,paid,1797.67,2023-07-22 15:14:30
48139,48139,google_pay,paid,167.92,2023-04-21 17:36:03
48140,48140,gift_card,paid,937.43,2024-05-16 07:52:04
48141,48141,gift_card,paid,1235.40,2024-05-26 13:03:41
48142,48142,apple_pay,paid,1062.57,2025-08-20 10:10:28
48143,48143,paypal,paid,1466.25,2023-12-22 11:25:48
48144,48144,google_pay,failed,0.00,2025-07-01 00:18:58
48145,48145,gift_card,paid,552.73,2023-07-01 21:57:29
48146,48146,bank_transfer,paid,3249.47,2025-07-13 17:56:28
48147,48147,apple_pay,paid,544.19,2023-08-28 11:14:27
48148,48148,google_pay,paid,546.56,2024-05-02 07:03:31
48149,48149,paypal,paid,927.38,2024-06-04 00:41:14
48150,48150,credit_card,paid,272.72,2024-04-10 14:57:45
48151,48151,credit_card,failed,0.00,2025-08-10 16:47:31
48152,48152,bank_transfer,paid,320.41,2023-08-15 17:20:30
48153,48153,paypal,paid,862.42,2023-05-11 21:53:17
48154,48154,google_pay,paid,583.88,2024-11-27 06:50:29
48155,48155,bank_transfer,paid,666.05,2024-11-17 11:03:46
48156,48156,credit_card,paid,46.41,2023-11-10 02:14:01
48157,48157,credit_card,paid,2157.06,2025-10-08 04:58:42
48158,48158,google_pay,paid,177.02,2023-03-03 06:18:24
48159,48159,paypal,paid,1180.94,2024-05-25 13:45:38
48160,48160,gift_card,paid,651.52,2024-06-22 08:31:53
48161,48161,gift_card,paid,216.69,2023-06-10 13:09:23
48162,48162,bank_transfer,paid,1456.41,2023-05-19 04:14:21
48163,48163,bank_transfer,paid,17.48,2025-05-01 23:37:15
48164,48164,google_pay,authorized,2235.83,2025-10-21 06:03:13
48165,48165,paypal,paid,1834.78,2024-03-16 19:55:48
48166,48166,gift_card,paid,1281.78,2025-10-06 11:51:06
48167,48167,apple_pay,paid,349.21,2025-04-10 03:09:02
48168,48168,gift_card,paid,388.15,2025-09-24 22:02:25
48169,48169,paypal,paid,226.13,2025-12-08 07:20:12
48170,48170,google_pay,paid,930.83,2025-08-09 06:02:22
48171,48171,gift_card,paid,1411.03,2024-01-17 03:15:39
48172,48172,apple_pay,paid,994.18,2023-02-28 11:26:22
48173,48173,gift_card,paid,313.60,2024-12-17 21:36:25
48174,48174,credit_card,paid,1839.08,2025-05-05 17:47:15
48175,48175,apple_pay,paid,1258.47,2023-10-20 13:01:34
48176,48176,apple_pay,refunded,764.20,2023-12-01 12:02:53
48177,48177,apple_pay,paid,1580.17,2024-11-24 05:23:48
48178,48178,paypal,paid,892.56,2025-06-02 04:18:47
48179,48179,apple_pay,paid,298.98,2024-07-11 23:02:42
48180,48180,bank_transfer,paid,1931.15,2023-06-18 14:42:57
48181,48181,google_pay,partially_refunded,1229.73,2023-02-20 09:49:54
48182,48182,bank_transfer,paid,470.37,2023-04-04 00:07:43
48183,48183,gift_card,paid,396.67,2025-06-08 18:41:22
48184,48184,credit_card,paid,2359.61,2024-10-23 14:38:04
48185,48185,gift_card,failed,0.00,2025-02-12 10:16:58
48186,48186,bank_transfer,paid,1005.90,2024-05-07 07:51:50
48187,48187,google_pay,paid,822.58,2025-07-04 22:51:53
48188,48188,gift_card,paid,476.97,2024-10-20 06:26:58
48189,48189,credit_card,failed,0.00,2024-03-29 02:07:06
48190,48190,bank_transfer,authorized,43.85,2023-02-17 01:39:24
48191,48191,google_pay,paid,228.72,2023-10-11 04:06:05
48192,48192,gift_card,paid,241.22,2024-01-28 02:44:06
48193,48193,paypal,paid,1952.61,2023-08-19 23:18:47
48194,48194,credit_card,paid,1535.97,2024-11-12 12:13:39
48195,48195,bank_transfer,paid,1189.32,2024-06-20 17:06:51
48196,48196,apple_pay,paid,1364.69,2025-04-20 00:40:52
48197,48197,bank_transfer,paid,2164.76,2024-07-07 15:03:44
48198,48198,paypal,failed,0.00,2023-06-18 23:51:39
48199,48199,bank_transfer,paid,2001.17,2024-05-02 09:29:11
48200,48200,paypal,partially_refunded,259.56,2024-10-10 02:41:07
48201,48201,credit_card,paid,1953.43,2025-06-07 14:25:48
48202,48202,gift_card,paid,2062.48,2024-07-07 02:42:10
48203,48203,gift_card,paid,1420.40,2025-08-13 09:23:14
48204,48204,google_pay,paid,184.87,2023-03-14 11:15:47
48205,48205,apple_pay,authorized,554.62,2024-04-02 13:16:52
48206,48206,credit_card,paid,465.33,2023-07-07 00:00:20
48207,48207,google_pay,paid,883.25,2025-11-05 08:05:00
48208,48208,gift_card,authorized,1188.11,2025-01-11 10:54:18
48209,48209,gift_card,paid,2139.29,2023-01-26 03:31:15
48210,48210,credit_card,paid,1594.69,2023-10-04 22:33:34
48211,48211,google_pay,paid,385.95,2025-07-09 01:06:02
48212,48212,apple_pay,paid,733.81,2025-08-28 23:16:33
48213,48213,paypal,paid,1016.28,2024-12-04 13:32:49
48214,48214,paypal,paid,862.03,2025-05-24 09:23:54
48215,48215,credit_card,paid,133.31,2023-07-13 00:32:49
48216,48216,apple_pay,paid,106.01,2025-11-08 07:55:56
48217,48217,apple_pay,paid,1046.12,2023-10-17 11:15:48
48218,48218,google_pay,partially_refunded,179.46,2024-03-26 07:34:07
48219,48219,credit_card,paid,1425.54,2023-06-21 20:11:22
48220,48220,credit_card,paid,1831.51,2023-03-24 00:06:44
48221,48221,gift_card,authorized,128.45,2023-09-10 15:34:26
48222,48222,bank_transfer,paid,456.97,2023-12-23 00:34:43
48223,48223,credit_card,failed,0.00,2024-09-20 15:16:08
48224,48224,credit_card,paid,1403.00,2024-05-31 05:40:25
48225,48225,bank_transfer,paid,311.45,2025-06-25 15:44:11
48226,48226,paypal,paid,676.11,2023-01-08 00:52:39
48227,48227,bank_transfer,paid,654.27,2024-09-20 13:20:42
48228,48228,apple_pay,paid,324.40,2025-06-15 02:08:23
48229,48229,gift_card,paid,954.76,2025-03-08 15:51:29
48230,48230,bank_transfer,paid,607.80,2025-03-05 13:43:45
48231,48231,paypal,paid,403.01,2023-08-06 08:42:49
48232,48232,google_pay,paid,178.51,2024-08-27 09:53:16
48233,48233,paypal,refunded,5005.50,2023-07-02 21:49:48
48234,48234,apple_pay,paid,680.71,2023-08-08 15:15:10
48235,48235,bank_transfer,paid,409.53,2025-04-08 06:32:20
48236,48236,bank_transfer,paid,1263.33,2025-04-11 16:55:12
48237,48237,bank_transfer,paid,1507.16,2023-10-29 22:31:39
48238,48238,google_pay,paid,1840.67,2023-03-07 20:02:39
48239,48239,paypal,paid,352.07,2023-02-11 16:10:36
48240,48240,paypal,paid,272.02,2024-04-19 20:47:00
48241,48241,paypal,paid,1130.32,2025-07-03 16:35:37
48242,48242,bank_transfer,failed,0.00,2024-08-30 12:00:53
48243,48243,gift_card,paid,1436.86,2025-12-04 20:19:59
48244,48244,paypal,paid,2566.93,2023-07-14 19:17:49
48245,48245,apple_pay,paid,89.05,2023-12-22 04:38:12
48246,48246,apple_pay,paid,775.13,2023-11-10 10:10:36
48247,48247,gift_card,paid,1021.48,2025-11-15 04:42:09
48248,48248,bank_transfer,paid,1457.18,2023-09-04 08:29:16
48249,48249,google_pay,paid,427.98,2024-10-11 17:09:50
48250,48250,paypal,paid,492.35,2023-10-17 23:14:03
48251,48251,bank_transfer,paid,1182.97,2024-03-09 13:42:54
48252,48252,paypal,paid,502.44,2025-08-04 19:12:43
48253,48253,credit_card,paid,620.53,2023-04-24 09:32:19
48254,48254,bank_transfer,paid,393.39,2024-10-27 18:15:02
48255,48255,paypal,paid,894.38,2024-08-23 04:49:52
48256,48256,bank_transfer,refunded,387.29,2024-01-07 23:23:07
48257,48257,bank_transfer,paid,467.92,2023-10-31 13:36:31
48258,48258,gift_card,paid,409.00,2024-08-16 04:18:52
48259,48259,paypal,paid,391.33,2023-07-07 09:41:16
48260,48260,credit_card,paid,1216.14,2024-06-25 04:43:43
48261,48261,paypal,paid,79.72,2025-06-29 20:32:49
48262,48262,paypal,paid,81.78,2025-12-16 11:15:18
48263,48263,gift_card,paid,346.98,2024-07-30 16:38:43
48264,48264,bank_transfer,authorized,897.63,2023-08-14 05:58:23
48265,48265,gift_card,paid,1447.94,2025-12-08 00:06:42
48266,48266,gift_card,paid,248.05,2024-04-14 08:03:13
48267,48267,credit_card,paid,324.65,2024-07-22 03:11:23
48268,48268,gift_card,paid,895.05,2023-08-18 09:13:34
48269,48269,apple_pay,paid,449.50,2025-01-14 18:00:15
48270,48270,gift_card,paid,2112.49,2024-06-24 04:55:11
48271,48271,gift_card,refunded,274.80,2024-09-26 15:33:44
48272,48272,apple_pay,authorized,196.82,2025-01-31 00:25:23
48273,48273,gift_card,paid,599.48,2025-10-16 06:12:15
48274,48274,gift_card,paid,455.65,2025-02-23 22:32:08
48275,48275,google_pay,paid,1503.88,2025-12-17 05:01:34
48276,48276,paypal,paid,393.65,2023-07-23 13:45:40
48277,48277,google_pay,paid,1720.06,2025-09-26 01:13:58
48278,48278,credit_card,paid,964.95,2024-01-13 11:58:02
48279,48279,apple_pay,paid,1823.98,2025-10-27 02:15:03
48280,48280,paypal,paid,335.22,2025-10-10 05:50:53
48281,48281,google_pay,paid,424.03,2023-01-22 15:18:22
48282,48282,google_pay,partially_refunded,2592.80,2024-01-18 06:05:15
48283,48283,bank_transfer,paid,1443.47,2023-03-15 00:16:46
48284,48284,apple_pay,paid,874.92,2023-12-15 04:07:47
48285,48285,bank_transfer,paid,278.20,2024-08-27 19:13:16
48286,48286,credit_card,paid,44.96,2024-07-05 02:40:26
48287,48287,gift_card,paid,937.50,2024-07-12 15:42:34
48288,48288,paypal,paid,1045.40,2025-02-13 13:43:21
48289,48289,google_pay,paid,172.40,2025-02-13 03:53:35
48290,48290,gift_card,paid,112.85,2023-01-11 10:50:55
48291,48291,bank_transfer,paid,164.32,2024-09-26 01:06:07
48292,48292,apple_pay,paid,163.32,2024-10-31 13:39:03
48293,48293,bank_transfer,refunded,1270.54,2025-01-24 15:56:57
48294,48294,credit_card,paid,2151.26,2025-10-20 16:11:51
48295,48295,credit_card,partially_refunded,23.89,2024-04-22 02:23:51
48296,48296,bank_transfer,paid,1367.18,2024-10-14 21:51:54
48297,48297,bank_transfer,failed,0.00,2023-04-22 08:44:18
48298,48298,paypal,paid,490.10,2024-10-12 17:25:29
48299,48299,google_pay,paid,850.07,2024-06-21 22:13:28
48300,48300,paypal,paid,1186.97,2025-02-18 13:42:08
48301,48301,google_pay,paid,424.20,2024-10-24 05:50:07
48302,48302,credit_card,paid,335.42,2023-04-17 22:02:39
48303,48303,bank_transfer,paid,2207.72,2023-04-21 12:59:41
48304,48304,bank_transfer,refunded,1282.34,2025-07-06 14:09:43
48305,48305,google_pay,paid,355.45,2024-10-16 23:22:02
48306,48306,paypal,paid,184.00,2023-08-09 14:49:28
48307,48307,bank_transfer,partially_refunded,902.32,2024-02-14 14:33:26
48308,48308,credit_card,paid,770.58,2023-02-18 23:26:55
48309,48309,google_pay,paid,87.15,2023-05-27 12:02:12
48310,48310,gift_card,paid,27.56,2024-06-22 02:56:03
48311,48311,paypal,paid,234.64,2024-09-22 00:26:36
48312,48312,apple_pay,paid,137.41,2023-10-28 20:23:54
48313,48313,gift_card,refunded,1640.70,2023-11-20 02:18:55
48314,48314,credit_card,paid,1117.30,2025-07-25 02:59:46
48315,48315,paypal,paid,1814.33,2023-03-20 13:48:09
48316,48316,google_pay,paid,60.41,2024-06-22 00:55:23
48317,48317,apple_pay,paid,175.99,2023-04-02 12:19:26
48318,48318,google_pay,refunded,436.47,2023-09-15 01:59:11
48319,48319,apple_pay,paid,231.28,2025-03-06 16:03:35
48320,48320,paypal,failed,0.00,2024-07-06 15:35:47
48321,48321,paypal,paid,185.93,2024-12-30 21:43:19
48322,48322,bank_transfer,paid,165.04,2024-11-04 13:06:07
48323,48323,credit_card,paid,595.54,2023-12-16 08:11:10
48324,48324,google_pay,paid,2480.16,2023-07-13 17:39:51
48325,48325,google_pay,paid,543.54,2023-01-02 04:45:48
48326,48326,gift_card,paid,796.81,2024-12-04 07:41:48
48327,48327,gift_card,paid,2446.38,2025-01-12 18:28:50
48328,48328,apple_pay,paid,82.03,2025-08-14 17:44:49
48329,48329,gift_card,paid,323.42,2025-07-09 00:55:11
48330,48330,gift_card,paid,78.83,2025-01-19 05:51:07
48331,48331,bank_transfer,paid,431.08,2025-01-16 07:13:57
48332,48332,credit_card,paid,83.39,2024-01-23 21:16:43
48333,48333,google_pay,paid,1159.16,2023-08-30 12:23:45
48334,48334,apple_pay,paid,1482.22,2024-03-13 19:59:19
48335,48335,credit_card,paid,587.56,2025-03-05 09:38:26
48336,48336,google_pay,paid,586.02,2024-04-06 22:57:03
48337,48337,bank_transfer,paid,316.47,2025-05-30 20:01:31
48338,48338,gift_card,paid,579.41,2025-01-20 02:33:08
48339,48339,paypal,paid,2268.51,2024-03-01 15:47:28
48340,48340,gift_card,paid,1174.84,2023-09-29 10:36:50
48341,48341,bank_transfer,paid,1310.30,2025-03-27 21:16:14
48342,48342,google_pay,paid,1353.43,2024-01-04 02:32:59
48343,48343,apple_pay,paid,1490.38,2024-11-22 16:32:41
48344,48344,paypal,paid,1373.66,2025-12-08 07:58:49
48345,48345,bank_transfer,paid,1535.22,2024-02-10 19:17:58
48346,48346,gift_card,paid,962.48,2024-07-13 17:22:58
48347,48347,apple_pay,paid,155.81,2023-07-13 14:56:32
48348,48348,apple_pay,paid,2036.14,2024-09-29 02:04:05
48349,48349,paypal,paid,256.60,2024-08-13 07:13:42
48350,48350,credit_card,paid,99.86,2023-10-01 23:10:11
48351,48351,bank_transfer,paid,1190.89,2025-10-27 08:48:21
48352,48352,gift_card,paid,1431.61,2023-11-22 16:44:38
48353,48353,google_pay,paid,955.05,2023-11-01 20:35:46
48354,48354,gift_card,paid,834.90,2024-06-03 05:50:36
48355,48355,apple_pay,partially_refunded,877.14,2024-11-26 03:02:21
48356,48356,google_pay,paid,608.49,2025-07-16 08:31:40
48357,48357,google_pay,paid,1302.79,2023-12-10 20:49:56
48358,48358,google_pay,paid,752.40,2023-07-15 15:44:46
48359,48359,google_pay,paid,1385.70,2025-02-23 10:16:23
48360,48360,paypal,partially_refunded,872.62,2023-03-03 10:56:41
48361,48361,paypal,paid,407.30,2025-10-12 01:46:08
48362,48362,google_pay,failed,0.00,2025-11-14 00:36:57
48363,48363,credit_card,paid,1262.89,2025-11-25 22:47:08
48364,48364,google_pay,paid,2005.46,2025-02-17 01:55:19
48365,48365,google_pay,failed,0.00,2024-10-01 22:03:57
48366,48366,google_pay,paid,858.71,2023-05-30 16:50:31
48367,48367,credit_card,paid,252.09,2025-09-22 04:20:05
48368,48368,bank_transfer,paid,405.51,2025-06-16 18:33:48
48369,48369,paypal,paid,210.83,2024-12-17 20:39:47
48370,48370,apple_pay,paid,911.47,2023-08-13 19:11:52
48371,48371,paypal,paid,1184.67,2024-06-08 01:48:56
48372,48372,credit_card,paid,432.44,2023-03-21 07:20:05
48373,48373,google_pay,paid,897.97,2025-09-23 00:19:48
48374,48374,credit_card,paid,2107.01,2025-10-20 06:38:32
48375,48375,bank_transfer,paid,2122.19,2025-06-01 23:46:47
48376,48376,apple_pay,paid,1652.84,2024-10-24 03:56:48
48377,48377,paypal,paid,2032.87,2023-02-16 01:22:54
48378,48378,paypal,paid,2057.84,2025-01-06 13:52:49
48379,48379,google_pay,paid,113.92,2025-11-18 14:21:48
48380,48380,bank_transfer,paid,2485.13,2023-07-24 05:13:43
48381,48381,apple_pay,paid,80.76,2024-07-07 22:14:05
48382,48382,google_pay,paid,260.16,2024-10-01 06:58:57
48383,48383,credit_card,paid,1713.43,2023-03-12 04:57:38
48384,48384,credit_card,paid,1208.44,2023-01-29 16:44:17
48385,48385,gift_card,paid,418.60,2023-10-16 04:04:33
48386,48386,apple_pay,paid,510.63,2024-02-20 04:16:00
48387,48387,bank_transfer,paid,1649.15,2025-07-06 16:47:03
48388,48388,google_pay,failed,0.00,2023-08-31 06:40:11
48389,48389,credit_card,paid,465.43,2025-10-12 12:59:10
48390,48390,paypal,paid,1759.30,2023-06-07 06:16:43
48391,48391,bank_transfer,paid,381.55,2023-02-09 03:20:16
48392,48392,gift_card,paid,1122.14,2023-08-31 16:00:04
48393,48393,bank_transfer,paid,1143.35,2024-03-01 17:37:02
48394,48394,bank_transfer,paid,915.48,2024-08-09 02:15:28
48395,48395,bank_transfer,paid,587.69,2023-04-21 14:02:08
48396,48396,bank_transfer,paid,608.73,2023-09-09 01:48:39
48397,48397,google_pay,paid,571.82,2023-03-19 15:35:08
48398,48398,paypal,paid,641.87,2025-05-14 07:00:35
48399,48399,gift_card,paid,603.97,2025-06-20 08:15:16
48400,48400,paypal,paid,923.78,2023-11-10 19:46:44
48401,48401,gift_card,partially_refunded,428.71,2025-02-27 19:18:26
48402,48402,apple_pay,paid,1238.16,2024-09-12 18:55:54
48403,48403,bank_transfer,paid,351.90,2025-07-07 03:53:53
48404,48404,google_pay,paid,602.12,2024-07-05 18:15:16
48405,48405,paypal,paid,1805.39,2024-03-04 05:52:38
48406,48406,credit_card,paid,1738.52,2025-05-16 15:27:56
48407,48407,paypal,paid,1710.29,2023-07-20 00:19:19
48408,48408,apple_pay,paid,2419.70,2025-06-25 18:39:44
48409,48409,bank_transfer,paid,679.13,2023-09-23 01:13:47
48410,48410,apple_pay,partially_refunded,856.20,2024-07-09 02:54:28
48411,48411,google_pay,paid,605.83,2024-02-03 01:39:51
48412,48412,paypal,paid,200.53,2024-10-26 00:13:59
48413,48413,bank_transfer,paid,1938.24,2025-08-22 07:00:44
48414,48414,paypal,paid,1011.66,2025-06-30 15:32:56
48415,48415,credit_card,partially_refunded,759.64,2025-02-23 02:09:40
48416,48416,gift_card,paid,1909.53,2024-04-27 01:09:46
48417,48417,apple_pay,paid,1094.14,2025-06-07 21:28:44
48418,48418,apple_pay,paid,1043.16,2023-02-03 00:37:08
48419,48419,paypal,paid,671.36,2025-11-06 12:42:50
48420,48420,bank_transfer,paid,130.76,2023-11-21 11:15:36
48421,48421,bank_transfer,paid,232.66,2023-07-18 07:03:36
48422,48422,apple_pay,paid,1498.22,2025-12-28 19:28:39
48423,48423,credit_card,paid,605.80,2024-09-14 08:24:15
48424,48424,gift_card,paid,330.32,2023-07-16 05:27:52
48425,48425,paypal,paid,2619.16,2023-12-30 06:31:08
48426,48426,gift_card,paid,2016.41,2024-03-26 18:42:24
48427,48427,apple_pay,paid,2125.70,2023-12-19 02:56:47
48428,48428,bank_transfer,paid,2027.54,2025-05-03 06:25:12
48429,48429,credit_card,paid,2939.41,2023-02-26 21:15:04
48430,48430,credit_card,authorized,438.57,2024-10-28 23:43:40
48431,48431,paypal,paid,633.13,2025-01-03 03:43:31
48432,48432,bank_transfer,paid,901.79,2023-10-12 05:51:23
48433,48433,google_pay,paid,792.84,2025-10-13 07:09:00
48434,48434,paypal,paid,122.13,2025-09-15 22:33:50
48435,48435,paypal,paid,1359.91,2025-12-26 07:40:12
48436,48436,google_pay,paid,387.58,2023-10-11 10:35:54
48437,48437,credit_card,paid,203.99,2023-02-22 23:14:28
48438,48438,credit_card,paid,364.74,2024-08-26 15:58:05
48439,48439,apple_pay,paid,995.38,2023-07-20 19:01:15
48440,48440,credit_card,paid,588.04,2025-06-13 07:46:44
48441,48441,bank_transfer,paid,1269.31,2024-11-07 13:17:13
48442,48442,credit_card,paid,816.15,2025-03-17 04:02:54
48443,48443,gift_card,paid,274.80,2025-01-11 20:58:43
48444,48444,gift_card,paid,210.74,2023-09-14 08:17:42
48445,48445,google_pay,paid,626.96,2023-01-05 18:20:54
48446,48446,google_pay,paid,371.00,2025-05-01 09:04:09
48447,48447,bank_transfer,paid,756.51,2024-12-20 06:12:14
48448,48448,paypal,paid,366.33,2023-05-17 17:54:44
48449,48449,paypal,paid,341.93,2025-02-22 11:32:35
48450,48450,google_pay,paid,169.13,2025-03-05 01:29:28
48451,48451,apple_pay,paid,842.07,2023-11-29 01:20:13
48452,48452,paypal,paid,1042.42,2023-12-30 09:50:54
48453,48453,google_pay,failed,0.00,2024-11-13 13:43:48
48454,48454,paypal,paid,2174.46,2023-08-05 18:35:47
48455,48455,paypal,paid,82.03,2025-02-01 07:14:38
48456,48456,credit_card,paid,366.28,2024-01-27 00:48:17
48457,48457,credit_card,paid,277.79,2023-03-20 22:34:53
48458,48458,paypal,partially_refunded,722.55,2024-09-01 23:11:33
48459,48459,gift_card,paid,3217.52,2024-03-31 13:21:16
48460,48460,credit_card,authorized,130.52,2025-08-10 00:24:32
48461,48461,google_pay,paid,243.77,2023-04-29 02:17:50
48462,48462,apple_pay,paid,1360.95,2025-08-15 14:22:14
48463,48463,gift_card,paid,288.87,2024-08-26 02:47:09
48464,48464,gift_card,paid,3435.37,2025-02-27 00:32:53
48465,48465,paypal,paid,1121.34,2023-04-02 17:04:31
48466,48466,paypal,paid,179.53,2024-04-02 06:43:06
48467,48467,google_pay,partially_refunded,2693.70,2024-08-16 02:40:19
48468,48468,credit_card,paid,148.90,2025-01-22 23:22:03
48469,48469,bank_transfer,paid,605.83,2024-11-16 05:42:57
48470,48470,credit_card,paid,256.27,2025-02-05 07:02:40
48471,48471,bank_transfer,paid,2254.25,2025-06-01 07:32:48
48472,48472,apple_pay,paid,1919.50,2023-09-21 04:40:28
48473,48473,credit_card,paid,3268.27,2023-04-24 12:47:03
48474,48474,credit_card,paid,545.56,2025-12-22 16:10:52
48475,48475,gift_card,paid,1299.82,2023-10-13 16:58:37
48476,48476,credit_card,paid,1218.66,2024-03-31 03:29:48
48477,48477,bank_transfer,partially_refunded,1389.21,2023-11-12 15:51:40
48478,48478,paypal,paid,1406.10,2025-10-15 07:22:22
48479,48479,credit_card,paid,451.30,2023-12-18 10:00:48
48480,48480,apple_pay,authorized,877.58,2024-06-25 11:09:59
48481,48481,bank_transfer,paid,427.42,2023-10-21 10:37:27
48482,48482,gift_card,paid,470.27,2025-11-08 23:17:00
48483,48483,bank_transfer,authorized,834.02,2025-12-17 13:29:54
48484,48484,apple_pay,partially_refunded,1648.06,2023-07-26 20:12:48
48485,48485,bank_transfer,paid,407.54,2024-01-25 11:35:20
48486,48486,bank_transfer,paid,866.26,2025-07-07 02:56:15
48487,48487,credit_card,paid,2609.59,2024-06-18 15:16:54
48488,48488,gift_card,partially_refunded,1054.75,2024-11-24 23:58:56
48489,48489,credit_card,paid,799.56,2025-03-22 23:04:52
48490,48490,bank_transfer,refunded,56.06,2023-01-21 20:17:25
48491,48491,google_pay,paid,514.92,2023-12-23 18:56:34
48492,48492,credit_card,paid,1297.82,2025-11-13 05:21:24
48493,48493,gift_card,paid,1567.08,2025-07-29 13:38:05
48494,48494,credit_card,failed,0.00,2023-11-27 05:42:27
48495,48495,bank_transfer,paid,588.77,2025-09-02 03:50:38
48496,48496,apple_pay,partially_refunded,199.41,2023-07-04 17:18:43
48497,48497,bank_transfer,paid,642.37,2025-04-17 19:56:13
48498,48498,bank_transfer,paid,906.21,2025-05-06 20:35:47
48499,48499,credit_card,paid,1344.27,2024-10-13 23:24:05
48500,48500,paypal,paid,205.43,2025-10-18 00:05:07
48501,48501,google_pay,paid,2594.00,2024-02-10 09:38:15
48502,48502,bank_transfer,failed,0.00,2024-09-06 23:04:03
48503,48503,gift_card,paid,824.52,2025-07-18 07:53:44
48504,48504,google_pay,paid,1687.34,2025-04-23 16:15:11
48505,48505,bank_transfer,paid,1164.98,2024-01-15 15:35:12
48506,48506,gift_card,refunded,524.79,2024-12-25 07:13:46
48507,48507,apple_pay,paid,547.40,2024-03-07 06:57:52
48508,48508,paypal,failed,0.00,2025-08-23 18:56:57
48509,48509,apple_pay,paid,2186.83,2023-05-22 16:22:51
48510,48510,credit_card,paid,611.43,2024-04-30 09:05:08
48511,48511,apple_pay,paid,274.08,2024-09-28 02:10:15
48512,48512,gift_card,paid,572.30,2025-12-28 19:29:44
48513,48513,gift_card,failed,0.00,2023-01-06 20:01:40
48514,48514,apple_pay,paid,1373.68,2024-03-24 01:55:42
48515,48515,bank_transfer,failed,0.00,2024-03-04 14:41:10
48516,48516,paypal,authorized,1434.46,2025-11-25 19:56:38
48517,48517,apple_pay,partially_refunded,1045.14,2023-12-11 22:34:42
48518,48518,paypal,authorized,1356.35,2024-07-14 13:40:13
48519,48519,paypal,refunded,481.90,2025-12-19 01:36:16
48520,48520,gift_card,paid,459.20,2025-09-26 18:01:23
48521,48521,apple_pay,paid,441.71,2024-06-15 01:31:24
48522,48522,bank_transfer,paid,1465.68,2023-12-26 01:40:34
48523,48523,apple_pay,paid,175.30,2023-02-28 08:21:42
48524,48524,bank_transfer,failed,0.00,2024-03-29 06:56:34
48525,48525,gift_card,paid,78.18,2024-06-27 02:01:32
48526,48526,apple_pay,paid,805.36,2025-02-18 19:28:05
48527,48527,bank_transfer,paid,455.36,2024-01-19 17:24:15
48528,48528,credit_card,paid,1854.68,2023-08-23 09:40:41
48529,48529,credit_card,paid,51.18,2023-10-14 11:44:49
48530,48530,google_pay,paid,2382.73,2025-09-08 10:22:44
48531,48531,bank_transfer,paid,437.15,2025-02-12 20:30:09
48532,48532,paypal,paid,1079.60,2025-02-18 03:50:48
48533,48533,credit_card,failed,0.00,2023-11-27 10:38:27
48534,48534,paypal,paid,618.31,2023-01-08 14:46:55
48535,48535,gift_card,paid,297.22,2024-06-01 13:01:58
48536,48536,apple_pay,paid,1375.09,2023-02-25 05:10:28
48537,48537,credit_card,paid,481.50,2025-02-08 04:28:14
48538,48538,google_pay,paid,414.64,2025-03-16 10:24:11
48539,48539,paypal,paid,209.13,2025-06-05 14:22:40
48540,48540,bank_transfer,authorized,288.40,2025-09-14 18:53:21
48541,48541,credit_card,paid,560.51,2025-08-01 19:51:36
48542,48542,paypal,paid,984.97,2025-01-08 16:20:15
48543,48543,apple_pay,paid,155.63,2023-01-14 16:13:26
48544,48544,apple_pay,paid,911.10,2024-11-13 04:27:10
48545,48545,credit_card,paid,412.54,2023-04-15 13:45:16
48546,48546,bank_transfer,paid,221.28,2025-04-03 18:18:12
48547,48547,paypal,paid,1427.84,2024-03-13 18:49:05
48548,48548,credit_card,paid,605.35,2024-05-14 08:28:33
48549,48549,credit_card,paid,1083.30,2025-10-21 07:40:21
48550,48550,gift_card,paid,2375.40,2025-03-04 16:54:32
