return_id,order_id,customer_id,return_reason,return_status,refund_amount,return_date
2564,37520,8681,Wrong item,received,861.28,2025-03-15
2565,37523,8538,Arrived late,approved,210.34,2023-11-19
2566,37550,7027,Arrived late,received,1321.94,2024-09-18
2567,37577,1847,Arrived late,refunded,1141.96,2025-01-09
2568,37586,8928,Too large,approved,67.97,2025-05-21
2569,37588,1124,Changed mind,approved,989.21,2023-11-02
2570,37592,9083,Too large,refunded,83.95,2024-06-23
2571,37602,3591,Too small,refunded,766.29,2025-03-08
2572,37609,8989,Too small,refunded,58.42,2024-03-07
2573,37620,6967,Damaged,received,1466.75,2024-09-15
2574,37628,1452,Arrived late,received,241.68,2023-11-03
2575,37635,7164,Changed mind,requested,455.65,2025-10-21
2576,37644,3543,Changed mind,refunded,279.04,2023-10-07
2577,37699,7003,Not as described,requested,2594.57,2024-12-07
2578,37701,6721,Changed mind,approved,218.35,2023-10-18
2579,37721,9816,Wrong item,refunded,172.55,2025-11-03
2580,37736,7145,Not as described,rejected,246.54,2025-12-15
2581,37766,4415,Arrived late,approved,593.51,2023-09-21
2582,37780,8970,Damaged,received,324.90,2025-10-05
2583,37805,7436,Changed mind,received,180.09,2023-10-27
2584,37812,9890,Too large,refunded,73.51,2024-06-25
2585,37836,7580,Damaged,approved,447.38,2024-05-14
2586,37846,4725,Changed mind,approved,1486.68,2025-05-19
2587,37896,9595,Too large,refunded,455.85,2024-10-11
2588,37921,1124,Wrong item,requested,357.33,2023-11-30
2589,37922,7009,Not as described,refunded,416.61,2025-07-24
2590,37936,6221,Too small,rejected,384.33,2024-12-18
2591,37971,5427,Too small,refunded,938.90,2023-03-13
2592,38022,518,Changed mind,refunded,1700.53,2024-11-08
2593,38052,3846,Changed mind,refunded,22.42,2024-03-15
2594,38055,4297,Wrong item,received,2127.76,2024-05-24
2595,38066,1281,Changed mind,refunded,37.27,2023-07-16
2596,38090,1727,Wrong item,refunded,715.48,2023-07-28
2597,38124,5346,Damaged,approved,1180.53,2023-10-05
2598,38149,6864,Damaged,approved,118.40,2025-03-13
2599,38162,5384,Wrong item,rejected,3639.98,2023-07-20
2600,38185,5957,Not as described,refunded,151.80,2023-10-23
2601,38204,2749,Not as described,received,5.33,2024-09-24
2602,38237,5961,Too small,received,223.21,2025-06-21
2603,38250,739,Wrong item,refunded,142.13,2025-05-07
2604,38316,1372,Wrong item,approved,370.88,2023-03-20
2605,38327,4161,Too small,requested,98.19,2025-02-08
2606,38333,7423,Changed mind,refunded,253.96,2025-05-19
2607,38336,1633,Too small,requested,105.01,2025-11-23
2608,38357,6974,Too small,rejected,467.57,2025-01-08
2609,38369,1118,Changed mind,requested,227.22,2024-12-17
2610,38384,8596,Damaged,rejected,1154.84,2024-06-14
2611,38385,9029,Wrong item,refunded,871.14,2025-07-15
2612,38386,9039,Not as described,refunded,197.03,2025-03-06
2613,38402,1753,Changed mind,refunded,69.46,2023-11-15
2614,38449,5803,Wrong item,refunded,72.10,2024-05-21
2615,38452,504,Damaged,refunded,245.04,2024-03-06
2616,38468,4493,Damaged,approved,82.88,2025-11-06
2617,38490,4792,Not as described,received,10.70,2024-11-06
2618,38507,5415,Arrived late,refunded,744.27,2026-02-13
2619,38514,7506,Damaged,approved,223.17,2024-04-22
2620,38519,6787,Too large,refunded,53.63,2024-01-15
2621,38526,4517,Wrong item,refunded,1493.87,2024-10-14
2622,38545,3186,Too large,refunded,330.29,2024-12-13
2623,38561,7909,Changed mind,refunded,239.86,2024-03-05
2624,38576,7318,Damaged,received,8.19,2023-11-11
2625,38577,8053,Arrived late,approved,954.73,2024-02-16
2626,38607,526,Arrived late,approved,405.29,2025-11-29
2627,38609,1425,Changed mind,refunded,2029.52,2023-07-02
2628,38636,5530,Too small,received,87.26,2024-03-21
2629,38637,5110,Damaged,refunded,203.26,2023-09-14
2630,38642,2651,Arrived late,refunded,97.80,2023-04-01
2631,38658,5797,Too large,approved,495.62,2023-12-07
2632,38660,1770,Changed mind,refunded,4147.26,2023-06-26
2633,38668,108,Not as described,received,247.49,2024-10-10
2634,38671,7901,Not as described,rejected,276.72,2023-04-23
2635,38680,2592,Not as described,received,484.32,2025-01-05
2636,38690,9261,Too small,approved,2054.29,2024-02-12
2637,38693,9232,Not as described,received,265.20,2024-09-07
2638,38709,1724,Too small,approved,1153.69,2023-05-14
2639,38729,7999,Damaged,refunded,194.19,2024-03-23
2640,38783,1049,Too small,rejected,562.09,2024-03-22
2641,38825,2298,Wrong item,approved,295.35,2025-10-12
2642,38853,8277,Too small,refunded,197.04,2025-10-31
2643,38862,5101,Arrived late,rejected,559.84,2024-09-15
2644,38871,5141,Arrived late,refunded,508.75,2023-10-18
2645,38886,5976,Wrong item,received,490.05,2024-11-01
2646,38930,7926,Wrong item,refunded,64.62,2025-11-27
2647,38932,3546,Not as described,received,168.04,2024-06-08
2648,38948,1808,Changed mind,refunded,238.51,2023-09-04
2649,38951,651,Not as described,requested,367.60,2025-06-03
2650,38952,78,Changed mind,approved,361.43,2024-07-04
2651,38967,200,Not as described,requested,295.57,2023-05-04
2652,38988,4627,Not as described,approved,161.71,2023-10-20
2653,39004,3074,Changed mind,refunded,987.52,2025-03-25
2654,39019,4078,Wrong item,rejected,193.23,2023-09-29
2655,39024,6541,Wrong item,refunded,135.21,2024-06-28
2656,39032,2154,Too small,refunded,754.06,2025-11-26
2657,39034,4695,Too large,refunded,554.26,2025-02-20
2658,39044,8880,Too small,refunded,294.20,2024-05-20
2659,39045,8659,Arrived late,approved,119.86,2024-11-05
2660,39046,7589,Damaged,approved,117.04,2023-06-16
2661,39053,8523,Not as described,requested,573.76,2025-07-23
2662,39059,8728,Wrong item,received,258.07,2023-06-22
2663,39077,9157,Wrong item,refunded,54.55,2025-01-24
2664,39099,3461,Too large,requested,586.88,2024-11-13
2665,39109,6821,Wrong item,refunded,328.04,2025-07-14
2666,39144,5630,Too small,refunded,394.31,2025-10-04
2667,39150,7121,Damaged,refunded,156.12,2025-11-03
2668,39186,2398,Damaged,refunded,117.93,2024-08-26
2669,39194,5496,Not as described,refunded,762.55,2023-06-11
2670,39202,192,Wrong item,requested,403.90,2023-10-06
2671,39210,8217,Too large,received,257.41,2024-05-25
2672,39229,8632,Too large,approved,1347.98,2025-03-22
2673,39230,6104,Too large,received,327.86,2025-02-26
2674,39235,9226,Arrived late,refunded,1098.16,2023-10-20
2675,39247,6416,Arrived late,refunded,406.38,2024-10-20
2676,39254,6132,Too small,received,78.90,2024-06-11
2677,39277,186,Not as described,received,129.24,2024-09-06
2678,39290,6651,Too small,approved,687.89,2024-06-17
2679,39291,565,Changed mind,received,845.46,2023-10-17
2680,39293,8524,Too large,received,641.85,2024-01-04
2681,39298,9570,Changed mind,refunded,1232.77,2024-05-13
2682,39309,3408,Too large,approved,296.96,2023-04-29
2683,39312,2788,Changed mind,approved,159.26,2023-06-24
2684,39326,8857,Changed mind,approved,2177.46,2025-04-13
2685,39354,7970,Wrong item,received,1346.05,2025-08-15
2686,39376,2468,Too large,received,1475.41,2025-11-19
2687,39383,5831,Too small,approved,572.27,2024-12-04
2688,39385,3161,Wrong item,refunded,2013.65,2023-04-27
2689,39402,4302,Not as described,refunded,732.65,2023-10-15
2690,39413,465,Not as described,rejected,2519.87,2024-07-03
2691,39415,216,Damaged,refunded,48.77,2023-02-10
2692,39430,5519,Too large,requested,282.94,2023-12-03
2693,39449,9796,Arrived late,received,407.51,2025-08-14
2694,39456,729,Not as described,refunded,736.38,2025-05-02
2695,39463,5819,Changed mind,refunded,29.04,2024-11-08
2696,39467,3930,Too large,approved,11.66,2024-05-06
2697,39473,4374,Too small,refunded,286.86,2024-05-09
2698,39480,2930,Changed mind,approved,131.96,2024-06-14
2699,39503,9611,Damaged,refunded,81.01,2023-03-19
2700,39545,811,Changed mind,refunded,48.92,2024-06-03
2701,39553,2727,Wrong item,approved,36.34,2024-03-21
2702,39581,6429,Not as described,received,445.05,2023-03-19
2703,39594,5601,Arrived late,refunded,242.69,2025-06-10
2704,39598,3853,Changed mind,refunded,771.40,2024-06-25
2705,39606,6955,Too large,approved,238.49,2024-10-17
2706,39619,986,Not as described,refunded,1094.29,2025-07-14
2707,39648,2584,Wrong item,refunded,1463.09,2023-08-27
2708,39653,2279,Changed mind,received,273.34,2024-01-01
2709,39662,6421,Wrong item,approved,68.42,2024-08-31
2710,39671,4860,Too large,approved,394.18,2025-09-03
2711,39678,3890,Damaged,refunded,54.02,2024-06-05
2712,39715,3984,Wrong item,received,58.87,2025-02-18
2713,39716,5583,Not as described,refunded,337.21,2023-05-13
2714,39728,3120,Damaged,refunded,811.62,2024-08-18
2715,39734,5237,Damaged,requested,643.29,2024-10-21
2716,39740,2175,Arrived late,approved,147.93,2025-08-31
2717,39760,2418,Changed mind,requested,1801.55,2025-11-25
2718,39772,8436,Too small,refunded,201.55,2024-11-20
2719,39774,9155,Too large,refunded,677.13,2024-10-27
2720,39780,4754,Wrong item,requested,156.45,2023-09-09
2721,39788,7925,Damaged,approved,100.46,2025-07-20
2722,39809,4568,Arrived late,refunded,883.25,2024-10-18
2723,39837,8385,Not as described,requested,1529.09,2025-05-31
2724,39839,4868,Arrived late,rejected,1005.94,2024-03-29
2725,39855,8799,Arrived late,refunded,230.61,2025-12-22
2726,39862,1312,Damaged,requested,1109.03,2026-01-06
2727,39869,7329,Too large,approved,218.78,2025-10-22
2728,39876,7283,Too large,received,203.28,2024-11-14
2729,39879,2725,Arrived late,received,323.37,2024-11-26
2730,39905,2484,Not as described,approved,193.64,2023-04-26
2731,39937,1577,Too small,rejected,96.46,2025-12-27
2732,39952,4940,Not as described,refunded,333.68,2024-09-19
2733,39968,9686,Changed mind,refunded,31.01,2026-02-03
2734,39972,6574,Wrong item,refunded,23.25,2025-02-05
2735,39995,7584,Too small,refunded,220.73,2024-11-27
2736,40035,7686,Arrived late,refunded,1040.17,2023-05-28
2737,40057,4487,Too large,refunded,108.55,2023-12-01
2738,40075,9749,Damaged,refunded,85.62,2023-05-24
2739,40085,8630,Wrong item,received,85.24,2024-07-18
2740,40091,6070,Wrong item,requested,34.99,2025-06-30
2741,40098,9065,Damaged,refunded,298.21,2024-10-14
2742,40100,3809,Changed mind,refunded,261.79,2023-09-05
2743,40101,4006,Damaged,requested,2502.29,2023-03-31
2744,40102,2399,Arrived late,refunded,1075.78,2025-03-05
2745,40122,5886,Not as described,refunded,522.90,2025-10-23
2746,40128,1461,Not as described,received,513.03,2023-07-16
2747,40145,8713,Too small,refunded,7.70,2025-01-10
2748,40152,8699,Too large,received,471.74,2025-07-13
2749,40155,2229,Not as described,refunded,78.09,2024-07-29
2750,40161,4116,Wrong item,approved,398.61,2025-04-17
2751,40188,6707,Damaged,refunded,168.59,2024-07-08
2752,40198,2446,Too large,refunded,171.93,2023-06-03
2753,40216,7272,Changed mind,refunded,670.39,2023-07-17
2754,40234,6494,Damaged,refunded,155.39,2024-04-02
2755,40251,2917,Not as described,approved,731.29,2023-05-01
2756,40263,225,Arrived late,approved,230.26,2023-12-09
2757,40267,3206,Damaged,refunded,252.07,2024-07-16
2758,40276,5894,Damaged,refunded,446.88,2023-04-25
2759,40296,5513,Changed mind,approved,644.72,2024-07-02
2760,40324,135,Damaged,received,659.28,2023-11-17
2761,40332,4174,Too large,approved,479.14,2025-05-14
2762,40356,5655,Too small,approved,934.44,2025-02-02
2763,40359,1468,Not as described,received,41.49,2023-06-10
2764,40381,1372,Too small,refunded,97.87,2023-07-07
2765,40395,9996,Too large,requested,247.84,2024-02-12
2766,40405,4643,Wrong item,refunded,653.98,2025-12-30
2767,40416,9871,Not as described,refunded,632.82,2025-04-19
2768,40447,2591,Changed mind,refunded,1459.75,2026-02-11
2769,40454,2954,Too large,received,426.54,2025-03-28
2770,40460,2,Damaged,received,435.79,2023-04-17
2771,40461,7875,Too large,approved,460.37,2026-01-01
2772,40463,5541,Wrong item,refunded,266.81,2024-05-01
2773,40470,7212,Damaged,approved,24.77,2025-06-08
2774,40503,1473,Damaged,refunded,157.99,2025-02-17
2775,40507,6552,Changed mind,refunded,330.74,2025-01-13
2776,40519,889,Wrong item,refunded,124.04,2024-08-04
2777,40535,9713,Changed mind,refunded,1326.55,2025-04-09
2778,40539,8590,Damaged,refunded,347.71,2025-04-21
2779,40567,7165,Arrived late,received,155.78,2023-04-06
2780,40580,4029,Too small,received,877.08,2025-06-13
2781,40605,3583,Too small,requested,709.21,2023-07-13
2782,40651,1516,Changed mind,refunded,680.72,2025-08-19
2783,40666,6143,Arrived late,refunded,390.22,2024-03-25
2784,40674,9793,Wrong item,received,759.40,2025-03-16
2785,40677,8128,Wrong item,approved,846.97,2024-04-07
2786,40737,3015,Arrived late,received,531.18,2023-07-05
2787,40740,633,Damaged,received,1378.84,2025-07-11
2788,40750,898,Wrong item,rejected,562.97,2023-03-13
2789,40772,9092,Damaged,rejected,264.56,2023-07-18
2790,40779,3466,Too large,refunded,282.63,2025-07-28
2791,40784,717,Too small,approved,72.98,2024-08-29
2792,40796,9382,Damaged,received,126.83,2023-07-24
2793,40798,9803,Damaged,refunded,782.54,2025-03-26
2794,40822,693,Not as described,approved,1970.94,2024-01-20
2795,40831,3157,Too large,refunded,233.55,2025-08-27
2796,40832,4272,Wrong item,refunded,196.59,2023-05-01
2797,40852,3597,Arrived late,requested,386.67,2023-05-17
2798,40864,3464,Changed mind,refunded,1058.60,2024-01-23
2799,40872,849,Changed mind,approved,588.47,2023-05-14
2800,40894,9337,Too large,approved,200.07,2024-12-21
2801,40900,7192,Wrong item,approved,243.32,2024-04-07
2802,40911,3322,Too large,received,137.01,2024-01-12
2803,40932,8723,Damaged,refunded,158.26,2025-12-17
2804,40939,9626,Not as described,refunded,15.85,2025-10-28
2805,40959,7202,Too small,approved,414.86,2025-03-06
2806,40964,2972,Damaged,refunded,308.52,2024-12-25
2807,40983,565,Too large,refunded,134.16,2024-06-11
2808,40989,3262,Changed mind,received,822.06,2025-10-29
2809,41018,9920,Damaged,received,63.39,2025-02-02
2810,41051,2792,Arrived late,received,898.62,2024-06-24
2811,41064,8115,Not as described,refunded,1765.59,2023-11-23
2812,41065,4897,Arrived late,refunded,3240.81,2024-10-15
2813,41066,6668,Arrived late,refunded,1045.84,2023-04-03
2814,41068,287,Damaged,received,417.56,2024-10-17
2815,41075,7659,Too small,refunded,1050.42,2024-07-03
2816,41094,621,Not as described,refunded,1574.87,2026-01-24
2817,41107,5972,Too large,rejected,1050.31,2024-11-16
2818,41115,5242,Too small,refunded,579.30,2024-12-23
2819,41116,3228,Too large,received,775.38,2023-08-11
2820,41142,1266,Arrived late,refunded,326.50,2025-09-23
2821,41145,3748,Too large,refunded,493.90,2024-05-03
2822,41159,248,Not as described,received,183.51,2026-01-10
2823,41160,1881,Too small,refunded,29.83,2024-07-06
2824,41161,8609,Not as described,requested,586.64,2023-07-25
2825,41183,1032,Too small,approved,170.82,2025-07-08
2826,41188,8627,Too small,refunded,846.26,2024-07-12
2827,41207,3091,Changed mind,requested,1031.47,2025-11-24
2828,41209,2352,Too small,received,1484.28,2023-08-12
2829,41224,2495,Damaged,requested,379.00,2023-11-14
2830,41251,9153,Changed mind,refunded,69.81,2023-04-02
2831,41267,5156,Not as described,refunded,1359.45,2024-05-28
2832,41268,3373,Too large,approved,277.71,2025-09-18
2833,41271,753,Changed mind,received,145.99,2024-11-22
2834,41281,9000,Too large,refunded,188.69,2023-03-15
2835,41290,2392,Changed mind,refunded,1175.07,2023-09-21
2836,41293,3716,Not as described,refunded,8.68,2024-04-21
2837,41298,9610,Not as described,approved,2166.45,2023-06-28
2838,41353,8586,Arrived late,refunded,305.71,2025-02-19
2839,41359,9763,Wrong item,refunded,1360.68,2025-04-02
2840,41393,1116,Arrived late,received,265.79,2024-09-09
2841,41447,445,Too large,refunded,1729.26,2024-12-06
2842,41451,4801,Not as described,requested,13.77,2023-11-17
2843,41468,1630,Not as described,rejected,1114.11,2024-06-14
2844,41473,9407,Changed mind,received,267.29,2024-07-09
2845,41475,8837,Damaged,rejected,709.27,2025-08-16
2846,41499,4410,Damaged,received,1619.62,2025-09-18
2847,41506,7751,Arrived late,rejected,288.38,2023-05-11
2848,41550,7848,Wrong item,refunded,157.83,2024-08-08
2849,41595,286,Changed mind,refunded,66.36,2026-01-28
2850,41613,6530,Wrong item,requested,970.90,2025-01-10
2851,41638,1512,Too large,approved,1095.83,2024-11-12
2852,41670,2273,Wrong item,received,1365.74,2026-01-08
2853,41686,5123,Arrived late,approved,92.12,2024-03-18
2854,41687,3270,Not as described,received,1816.94,2023-04-25
2855,41693,2107,Wrong item,rejected,3473.82,2025-03-12
2856,41726,1651,Too large,rejected,697.87,2025-11-26
2857,41736,1282,Changed mind,approved,213.09,2025-10-23
2858,41770,8951,Too large,approved,3389.09,2025-03-10
2859,41773,5072,Too small,refunded,419.47,2023-10-28
2860,41775,3703,Arrived late,requested,192.77,2026-01-21
2861,41787,9422,Too small,requested,158.66,2025-01-25
2862,41799,4653,Wrong item,received,71.32,2024-08-19
2863,41820,5703,Wrong item,refunded,2235.63,2026-01-14
2864,41846,884,Changed mind,approved,39.84,2025-09-14
2865,41848,4114,Changed mind,refunded,527.11,2024-10-02
2866,41882,9935,Too large,refunded,53.42,2025-06-19
2867,41904,3081,Changed mind,rejected,127.59,2023-04-17
2868,41910,354,Wrong item,refunded,2315.70,2024-03-15
2869,41938,1946,Not as described,approved,170.14,2024-03-22
2870,41959,7754,Not as described,approved,75.14,2024-11-08
2871,41991,9212,Wrong item,approved,1558.98,2023-12-03
2872,42003,1307,Too small,approved,150.65,2025-11-12
2873,42015,443,Wrong item,approved,737.59,2025-05-26
2874,42031,2845,Changed mind,rejected,15.55,2025-06-23
2875,42043,4935,Too large,received,842.04,2025-09-07
2876,42137,2468,Wrong item,approved,147.38,2024-06-25
2877,42152,2191,Damaged,received,103.05,2024-05-10
2878,42168,956,Wrong item,approved,1105.78,2025-07-29
2879,42182,295,Not as described,refunded,411.02,2024-11-03
2880,42191,189,Too small,requested,426.68,2024-02-25
2881,42199,9380,Too small,requested,30.78,2025-05-23
2882,42238,9823,Changed mind,received,326.77,2024-04-04
2883,42240,5530,Not as described,refunded,461.43,2023-10-18
2884,42258,6531,Wrong item,requested,133.37,2023-07-03
2885,42271,1171,Changed mind,approved,1002.68,2024-08-03
2886,42285,7910,Damaged,received,1516.67,2023-07-21
2887,42297,8121,Arrived late,approved,558.75,2025-04-08
2888,42328,5006,Not as described,received,716.86,2024-07-09
2889,42341,9110,Changed mind,refunded,358.57,2025-04-07
2890,42344,1543,Arrived late,refunded,425.47,2025-08-03
2891,42348,8060,Arrived late,received,372.84,2025-07-07
2892,42353,5672,Arrived late,refunded,2141.79,2025-09-13
2893,42365,6636,Changed mind,refunded,282.17,2024-11-20
2894,42373,8047,Changed mind,refunded,4.26,2024-03-08
2895,42399,5770,Damaged,requested,28.72,2024-04-05
2896,42400,7724,Too large,approved,985.21,2025-02-21
2897,42403,427,Damaged,requested,936.56,2023-11-07
2898,42450,1973,Not as described,rejected,113.95,2024-10-03
2899,42454,3611,Wrong item,refunded,67.07,2025-01-27
2900,42459,7764,Changed mind,received,30.42,2024-02-24
2901,42461,3139,Damaged,requested,1524.44,2024-03-09
2902,42470,3196,Not as described,rejected,2042.84,2024-10-29
2903,42482,9036,Not as described,refunded,45.71,2023-12-26
2904,42554,4170,Not as described,approved,750.67,2024-04-18
2905,42559,1668,Arrived late,refunded,685.51,2025-08-26
2906,42591,4491,Changed mind,received,44.25,2024-01-22
2907,42593,6869,Too large,received,706.23,2024-11-24
2908,42599,2,Wrong item,approved,367.83,2026-01-10
2909,42675,9678,Wrong item,requested,11.71,2025-06-01
2910,42691,2140,Not as described,received,1363.96,2025-09-01
2911,42697,9179,Too large,refunded,225.37,2025-10-14
2912,42737,9901,Damaged,rejected,1022.22,2024-07-20
2913,42742,9797,Too small,refunded,12.84,2025-05-26
2914,42751,8924,Too large,refunded,186.02,2024-10-01
2915,42758,5666,Damaged,refunded,446.14,2023-06-09
2916,42763,2156,Arrived late,rejected,107.90,2024-03-07
2917,42769,1018,Damaged,received,625.42,2024-02-24
2918,42772,6540,Changed mind,received,1211.77,2023-05-09
2919,42783,1469,Too small,refunded,512.01,2023-02-04
2920,42788,6892,Not as described,refunded,77.87,2023-11-04
2921,42802,7554,Wrong item,refunded,196.88,2024-06-14
2922,42837,4053,Arrived late,received,157.18,2024-08-08
2923,42839,3391,Too large,refunded,297.25,2024-07-02
2924,42845,746,Wrong item,requested,542.71,2024-04-18
2925,42851,6044,Too large,approved,18.97,2023-09-27
2926,42854,368,Not as described,refunded,728.74,2023-06-10
2927,42882,4364,Changed mind,received,667.98,2026-02-20
2928,42916,9834,Wrong item,received,252.05,2023-12-15
2929,42924,3153,Too large,approved,784.89,2024-10-09
2930,42934,2693,Not as described,refunded,274.99,2024-06-16
2931,42953,216,Wrong item,rejected,54.94,2025-08-19
2932,42985,3467,Not as described,approved,505.39,2025-11-29
2933,43001,2005,Too large,requested,470.34,2025-05-12
2934,43019,657,Too large,received,1317.73,2025-02-11
2935,43048,7456,Wrong item,received,916.57,2023-10-13
2936,43095,417,Arrived late,refunded,1637.67,2023-08-27
2937,43109,9080,Not as described,approved,60.95,2025-06-29
2938,43117,4454,Too large,refunded,525.78,2024-11-15
2939,43138,5544,Too small,approved,862.82,2024-09-04
2940,43150,4085,Not as described,refunded,298.62,2026-01-11
2941,43196,4295,Arrived late,received,748.54,2023-04-16
2942,43247,2227,Arrived late,received,179.61,2024-08-18
2943,43248,8791,Too large,refunded,199.10,2024-10-02
2944,43253,5548,Arrived late,rejected,735.01,2025-05-18
2945,43256,265,Arrived late,rejected,559.03,2024-01-24
2946,43269,5243,Too small,refunded,196.87,2025-12-10
2947,43273,8985,Arrived late,received,694.50,2025-08-10
2948,43275,5112,Not as described,approved,494.11,2024-01-24
2949,43283,9792,Too small,approved,334.18,2025-03-05
2950,43289,2535,Not as described,requested,1652.31,2026-02-16
2951,43299,3119,Arrived late,approved,686.84,2023-03-19
2952,43319,8145,Too small,requested,178.23,2024-04-10
2953,43345,6073,Changed mind,refunded,1579.98,2025-12-23
2954,43350,9987,Damaged,received,201.79,2025-06-26
2955,43372,6948,Changed mind,approved,427.17,2024-03-24
2956,43389,4383,Too large,received,88.20,2023-12-03
2957,43394,3499,Too large,refunded,56.67,2024-03-04
2958,43401,6129,Changed mind,received,898.17,2025-07-14
2959,43424,6581,Arrived late,received,89.00,2024-12-27
2960,43432,4564,Too large,refunded,19.61,2023-05-09
2961,43434,6045,Not as described,requested,29.13,2024-02-07
2962,43438,3045,Too large,requested,1188.92,2023-03-27
2963,43439,8523,Too small,requested,657.79,2023-10-11
2964,43457,6818,Too large,refunded,660.88,2024-12-06
2965,43459,9021,Too large,refunded,1887.53,2025-04-29
2966,43464,8137,Damaged,refunded,940.46,2025-05-10
2967,43484,2098,Too large,received,134.61,2025-05-16
2968,43491,4963,Arrived late,approved,133.89,2024-06-13
2969,43521,8079,Changed mind,refunded,189.32,2023-07-25
2970,43532,4195,Wrong item,requested,142.46,2024-10-22
2971,43538,188,Changed mind,refunded,1046.86,2025-08-26
2972,43540,4812,Damaged,rejected,827.33,2023-11-04
2973,43544,1231,Changed mind,approved,500.46,2024-12-08
2974,43545,9270,Changed mind,approved,54.54,2023-04-29
2975,43557,5540,Damaged,refunded,442.99,2025-06-15
2976,43597,4408,Too small,refunded,331.91,2024-05-18
2977,43609,988,Not as described,received,38.61,2024-02-09
2978,43624,1442,Changed mind,refunded,274.12,2025-08-20
2979,43629,9367,Not as described,approved,223.28,2024-05-21
2980,43642,2875,Damaged,approved,397.55,2023-11-17
2981,43649,5512,Arrived late,approved,261.29,2023-09-05
2982,43671,7210,Changed mind,refunded,338.80,2025-05-15
2983,43677,7770,Damaged,approved,165.05,2026-01-06
2984,43714,6035,Damaged,refunded,204.65,2025-08-23
2985,43721,4385,Too large,rejected,109.00,2023-12-01
2986,43724,2800,Too small,received,55.97,2023-03-13
2987,43726,4289,Damaged,requested,1411.85,2023-08-23
2988,43768,3691,Wrong item,requested,697.41,2025-12-17
2989,43772,7826,Not as described,received,435.58,2023-06-14
2990,43776,7077,Changed mind,received,41.57,2023-11-29
2991,43795,2195,Changed mind,received,58.64,2023-10-01
2992,43822,5968,Too small,requested,2379.67,2025-06-08
2993,43844,3103,Changed mind,rejected,99.42,2023-04-09
2994,43853,5204,Changed mind,refunded,897.50,2024-10-24
2995,43855,681,Not as described,received,117.17,2024-05-29
2996,43862,8137,Wrong item,rejected,974.05,2026-02-06
2997,43866,281,Wrong item,refunded,660.69,2024-12-14
2998,43908,8320,Too large,refunded,73.78,2025-08-07
2999,43938,3352,Not as described,refunded,169.74,2023-07-02
3000,43956,4298,Too large,received,149.32,2023-07-11
3001,43958,3082,Too small,approved,491.53,2024-02-04
3002,43976,318,Not as described,refunded,2040.82,2025-12-20
3003,44001,3356,Not as described,approved,922.51,2024-03-08
3004,44007,207,Arrived late,rejected,299.96,2023-08-24
3005,44039,2585,Wrong item,approved,1137.90,2024-08-06
3006,44048,8786,Arrived late,approved,436.70,2023-08-07
3007,44060,8651,Changed mind,requested,1267.79,2023-05-19
3008,44087,8930,Too large,refunded,1543.14,2025-03-14
3009,44096,8071,Wrong item,received,37.58,2024-08-19
3010,44102,7618,Changed mind,received,90.92,2023-07-30
3011,44107,4490,Too large,received,84.89,2025-10-07
3012,44126,1478,Wrong item,requested,201.22,2025-01-15
3013,44143,6597,Too large,refunded,549.89,2025-09-26
3014,44149,534,Too large,requested,373.52,2025-09-15
3015,44225,432,Wrong item,requested,1201.95,2023-07-07
3016,44293,2189,Wrong item,approved,95.05,2023-06-30
3017,44305,9708,Too small,rejected,476.70,2026-02-16
3018,44324,3356,Changed mind,refunded,1535.95,2025-07-05
3019,44342,2465,Damaged,refunded,144.82,2025-07-12
3020,44350,9850,Changed mind,approved,136.10,2023-05-20
3021,44354,3128,Not as described,approved,126.53,2025-06-08
3022,44361,1772,Damaged,rejected,105.06,2023-05-16
3023,44387,1660,Damaged,requested,477.14,2025-02-23
3024,44396,4211,Changed mind,approved,440.44,2025-05-21
3025,44405,9486,Changed mind,refunded,266.51,2024-02-26
3026,44419,9211,Too small,refunded,93.01,2025-03-29
3027,44430,4431,Not as described,refunded,1225.29,2025-05-03
3028,44434,6886,Arrived late,rejected,828.58,2023-10-24
3029,44440,9973,Too large,rejected,83.32,2025-04-12
3030,44441,6301,Arrived late,approved,187.16,2024-09-12
3031,44457,1883,Damaged,requested,1518.88,2024-10-25
3032,44458,7369,Damaged,refunded,149.15,2024-04-21
3033,44485,6614,Wrong item,received,219.65,2024-08-07
3034,44508,4642,Not as described,rejected,12.70,2025-01-08
3035,44513,7806,Not as described,received,58.87,2025-06-23
3036,44523,6271,Arrived late,requested,1189.11,2024-12-19
3037,44525,8719,Damaged,refunded,698.56,2025-01-21
3038,44574,1074,Changed mind,approved,23.02,2023-09-16
3039,44592,8299,Too small,requested,434.78,2023-10-28
3040,44607,4069,Changed mind,requested,105.32,2024-10-28
3041,44616,7727,Too large,requested,668.40,2024-02-03
3042,44629,316,Changed mind,requested,718.72,2024-09-03
3043,44634,799,Wrong item,received,65.14,2023-02-14
3044,44641,9621,Wrong item,received,389.76,2024-03-06
3045,44651,2333,Arrived late,refunded,129.18,2024-10-28
3046,44657,8200,Damaged,refunded,135.60,2026-01-23
3047,44663,5550,Not as described,received,693.23,2025-10-29
3048,44731,7934,Changed mind,received,182.92,2023-10-24
3049,44760,1976,Wrong item,approved,92.23,2025-12-18
3050,44777,1660,Damaged,refunded,1021.80,2024-11-30
3051,44793,5757,Wrong item,approved,398.76,2023-11-15
3052,44797,5648,Wrong item,refunded,1093.64,2023-11-25
